column,row,easting_m,northing_m,elevation_m
130,134,8156.250,1593.750,1780.826
131,134,8218.750,1593.750,1857.960
132,134,8281.250,1593.750,1953.949
133,134,8343.750,1593.750,2047.485
134,134,8406.250,1593.750,2130.315
135,134,8468.750,1593.750,2190.144
136,134,8531.250,1593.750,2223.243
137,134,8593.750,1593.750,2244.663
138,134,8656.250,1593.750,2272.250
139,134,8718.750,1593.750,2272.748
140,134,8781.250,1593.750,2281.220
141,134,8843.750,1593.750,2293.779
142,134,8906.250,1593.750,2285.777
143,134,8968.750,1593.750,2249.793
144,134,9031.250,1593.750,2203.154
145,134,9093.750,1593.750,2155.161
146,134,9156.250,1593.750,2099.972
147,134,9218.750,1593.750,2027.434
148,134,9281.250,1593.750,1929.936
149,134,9343.750,1593.750,1841.486
150,134,9406.250,1593.750,1806.332
151,134,9468.750,1593.750,1792.038
152,134,9531.250,1593.750,1791.058
153,134,9593.750,1593.750,1806.672
154,134,9656.250,1593.750,1826.466
155,134,9718.750,1593.750,1833.898
156,134,9781.250,1593.750,1847.403
157,134,9843.750,1593.750,1882.273
158,134,9906.250,1593.750,1957.064
159,134,9968.750,1593.750,2035.338
0,135,31.250,1531.250,2128.658
1,135,93.750,1531.250,2074.621
2,135,156.250,1531.250,2004.260
3,135,218.750,1531.250,1968.686
4,135,281.250,1531.250,1956.284
5,135,343.750,1531.250,1919.856
6,135,406.250,1531.250,1878.267
7,135,468.750,1531.250,1858.431
8,135,531.250,1531.250,1852.775
9,135,593.750,1531.250,1839.535
10,135,656.250,1531.250,1819.179
11,135,718.750,1531.250,1805.267
12,135,781.250,1531.250,1804.625
13,135,843.750,1531.250,1825.966
14,135,906.250,1531.250,1856.912
15,135,968.750,1531.250,1865.983
16,135,1031.250,1531.250,1844.251
17,135,1093.750,1531.250,1808.559
18,135,1156.250,1531.250,1749.729
19,135,1218.750,1531.250,1681.967
20,135,1281.250,1531.250,1656.297
21,135,1343.750,1531.250,1645.923
22,135,1406.250,1531.250,1635.800
23,135,1468.750,1531.250,1617.589
24,135,1531.250,1531.250,1595.572
25,135,1593.750,1531.250,1577.839
26,135,1656.250,1531.250,1586.128
27,135,1718.750,1531.250,1584.795
28,135,1781.250,1531.250,1566.749
29,135,1843.750,1531.250,1558.884
30,135,1906.250,1531.250,1556.864
31,135,1968.750,1531.250,1541.005
32,135,2031.250,1531.250,1547.773
33,135,2093.750,1531.250,1597.992
34,135,2156.250,1531.250,1646.983
35,135,2218.750,1531.250,1654.033
36,135,2281.250,1531.250,1616.218
37,135,2343.750,1531.250,1565.005
38,135,2406.250,1531.250,1520.950
39,135,2468.750,1531.250,1490.802
40,135,2531.250,1531.250,1483.562
41,135,2593.750,1531.250,1507.685
42,135,2656.250,1531.250,1560.359
43,135,2718.750,1531.250,1651.986
44,135,2781.250,1531.250,1750.778
45,135,2843.750,1531.250,1810.668
46,135,2906.250,1531.250,1853.911
47,135,2968.750,1531.250,1920.731
48,135,3031.250,1531.250,2016.034
49,135,3093.750,1531.250,2109.738
50,135,3156.250,1531.250,2180.293
51,135,3218.750,1531.250,2226.785
52,135,3281.250,1531.250,2240.265
53,135,3343.750,1531.250,2163.511
54,135,3406.250,1531.250,2093.063
55,135,3468.750,1531.250,2063.712
56,135,3531.250,1531.250,2065.934
57,135,3593.750,1531.250,2066.669
58,135,3656.250,1531.250,2047.952
59,135,3718.750,1531.250,2017.076
60,135,3781.250,1531.250,1988.517
61,135,3843.750,1531.250,2001.417
62,135,3906.250,1531.250,2029.458
63,135,3968.750,1531.250,2035.882
64,135,4031.250,1531.250,2022.162
65,135,4093.750,1531.250,2003.812
66,135,4156.250,1531.250,1953.334
67,135,4218.750,1531.250,1899.088
68,135,4281.250,1531.250,1875.447
69,135,4343.750,1531.250,1884.464
70,135,4406.250,1531.250,1915.727
71,135,4468.750,1531.250,1945.103
72,135,4531.250,1531.250,1978.141
73,135,4593.750,1531.250,2037.674
74,135,4656.250,1531.250,2106.594
75,135,4718.750,1531.250,2092.994
76,135,4781.250,1531.250,2105.076
77,135,4843.750,1531.250,2121.572
78,135,4906.250,1531.250,2142.671
79,135,4968.750,1531.250,2157.659
80,135,5031.250,1531.250,2142.395
81,135,5093.750,1531.250,2102.303
82,135,5156.250,1531.250,2072.735
83,135,5218.750,1531.250,2064.274
84,135,5281.250,1531.250,2071.389
85,135,5343.750,1531.250,2093.732
86,135,5406.250,1531.250,2112.172
87,135,5468.750,1531.250,2093.091
88,135,5531.250,1531.250,2099.781
89,135,5593.750,1531.250,2114.036
90,135,5656.250,1531.250,2128.509
91,135,5718.750,1531.250,2150.960
92,135,5781.250,1531.250,2149.299
93,135,5843.750,1531.250,2156.972
94,135,5906.250,1531.250,2154.065
95,135,5968.750,1531.250,2119.335
96,135,6031.250,1531.250,2097.074
97,135,6093.750,1531.250,2085.415
98,135,6156.250,1531.250,2050.441
99,135,6218.750,1531.250,2003.682
100,135,6281.250,1531.250,1987.294
101,135,6343.750,1531.250,1981.568
102,135,6406.250,1531.250,1954.099
103,135,6468.750,1531.250,1899.796
104,135,6531.250,1531.250,1853.621
105,135,6593.750,1531.250,1838.288
106,135,6656.250,1531.250,1843.678
107,135,6718.750,1531.250,1856.596
108,135,6781.250,1531.250,1855.095
109,135,6843.750,1531.250,1839.858
110,135,6906.250,1531.250,1831.369
111,135,6968.750,1531.250,1850.501
112,135,7031.250,1531.250,1864.989
113,135,7093.750,1531.250,1858.165
114,135,7156.250,1531.250,1853.649
115,135,7218.750,1531.250,1875.663
116,135,7281.250,1531.250,1904.838
117,135,7343.750,1531.250,1935.092
118,135,7406.250,1531.250,1959.109
119,135,7468.750,1531.250,1974.710
120,135,7531.250,1531.250,1983.590
121,135,7593.750,1531.250,1995.041
122,135,7656.250,1531.250,1995.832
123,135,7718.750,1531.250,1996.596
124,135,7781.250,1531.250,1997.230
125,135,7843.750,1531.250,1966.997
126,135,7906.250,1531.250,1904.584
127,135,7968.750,1531.250,1847.298
128,135,8031.250,1531.250,1813.698
129,135,8093.750,1531.250,1805.261
130,135,8156.250,1531.250,1837.873
131,135,8218.750,1531.250,1920.360
132,135,8281.250,1531.250,2011.388
133,135,8343.750,1531.250,2070.782
134,135,8406.250,1531.250,2113.743
135,135,8468.750,1531.250,2169.342
136,135,8531.250,1531.250,2226.299
137,135,8593.750,1531.250,2263.123
138,135,8656.250,1531.250,2246.518
139,135,8718.750,1531.250,2218.912
140,135,8781.250,1531.250,2227.321
141,135,8843.750,1531.250,2255.651
142,135,8906.250,1531.250,2260.242
143,135,8968.750,1531.250,2221.435
144,135,9031.250,1531.250,2168.127
145,135,9093.750,1531.250,2125.963
146,135,9156.250,1531.250,2094.465
147,135,9218.750,1531.250,2041.235
148,135,9281.250,1531.250,1955.263
149,135,9343.750,1531.250,1877.758
150,135,9406.250,1531.250,1841.509
151,135,9468.750,1531.250,1803.792
152,135,9531.250,1531.250,1784.517
153,135,9593.750,1531.250,1804.089
154,135,9656.250,1531.250,1834.155
155,135,9718.750,1531.250,1842.742
156,135,9781.250,1531.250,1849.647
157,135,9843.750,1531.250,1880.043
158,135,9906.250,1531.250,1945.818
159,135,9968.750,1531.250,2010.013
0,136,31.250,1468.750,2183.760
1,136,93.750,1468.750,2127.875
2,136,156.250,1468.750,2055.093
3,136,218.750,1468.750,2014.292
4,136,281.250,1468.750,1994.157
5,136,343.750,1468.750,1951.663
6,136,406.250,1468.750,1900.947
7,136,468.750,1468.750,1871.420
8,136,531.250,1468.750,1851.339
9,136,593.750,1468.750,1821.821
10,136,656.250,1468.750,1798.992
11,136,718.750,1468.750,1805.611
12,136,781.250,1468.750,1821.510
13,136,843.750,1468.750,1848.231
14,136,906.250,1468.750,1882.706
15,136,968.750,1468.750,1886.016
16,136,1031.250,1468.750,1848.664
17,136,1093.750,1468.750,1805.551
18,136,1156.250,1468.750,1754.478
19,136,1218.750,1468.750,1695.069
20,136,1281.250,1468.750,1668.601
21,136,1343.750,1468.750,1654.200
22,136,1406.250,1468.750,1636.571
23,136,1468.750,1468.750,1603.182
24,136,1531.250,1468.750,1565.408
25,136,1593.750,1468.750,1543.454
26,136,1656.250,1468.750,1550.728
27,136,1718.750,1468.750,1547.409
28,136,1781.250,1468.750,1527.529
29,136,1843.750,1468.750,1518.896
30,136,1906.250,1468.750,1514.866
31,136,1968.750,1468.750,1495.481
32,136,2031.250,1468.750,1498.999
33,136,2093.750,1468.750,1547.877
34,136,2156.250,1468.750,1597.690
35,136,2218.750,1468.750,1608.654
36,136,2281.250,1468.750,1586.940
37,136,2343.750,1468.750,1556.267
38,136,2406.250,1468.750,1519.295
39,136,2468.750,1468.750,1484.259
40,136,2531.250,1468.750,1477.665
41,136,2593.750,1468.750,1509.186
42,136,2656.250,1468.750,1561.563
43,136,2718.750,1468.750,1646.677
44,136,2781.250,1468.750,1743.805
45,136,2843.750,1468.750,1804.764
46,136,2906.250,1468.750,1849.907
47,136,2968.750,1468.750,1916.553
48,136,3031.250,1468.750,1999.869
49,136,3093.750,1468.750,2077.049
50,136,3156.250,1468.750,2147.108
51,136,3218.750,1468.750,2199.372
52,136,3281.250,1468.750,2252.710
53,136,3343.750,1468.750,2206.134
54,136,3406.250,1468.750,2124.138
55,136,3468.750,1468.750,2088.601
56,136,3531.250,1468.750,2090.562
57,136,3593.750,1468.750,2091.413
58,136,3656.250,1468.750,2078.859
59,136,3718.750,1468.750,2058.598
60,136,3781.250,1468.750,2028.848
61,136,3843.750,1468.750,2027.662
62,136,3906.250,1468.750,2042.012
63,136,3968.750,1468.750,2041.152
64,136,4031.250,1468.750,2023.947
65,136,4093.750,1468.750,2003.341
66,136,4156.250,1468.750,1941.222
67,136,4218.750,1468.750,1879.681
68,136,4281.250,1468.750,1855.816
69,136,4343.750,1468.750,1863.804
70,136,4406.250,1468.750,1892.770
71,136,4468.750,1468.750,1915.037
72,136,4531.250,1468.750,1941.795
73,136,4593.750,1468.750,2014.048
74,136,4656.250,1468.750,2105.282
75,136,4718.750,1468.750,2111.467
76,136,4781.250,1468.750,2138.211
77,136,4843.750,1468.750,2163.179
78,136,4906.250,1468.750,2178.013
79,136,4968.750,1468.750,2183.611
80,136,5031.250,1468.750,2170.928
81,136,5093.750,1468.750,2129.306
82,136,5156.250,1468.750,2102.769
83,136,5218.750,1468.750,2110.877
84,136,5281.250,1468.750,2134.064
85,136,5343.750,1468.750,2103.879
86,136,5406.250,1468.750,2078.882
87,136,5468.750,1468.750,2071.732
88,136,5531.250,1468.750,2096.137
89,136,5593.750,1468.750,2125.320
90,136,5656.250,1468.750,2140.486
91,136,5718.750,1468.750,2162.804
92,136,5781.250,1468.750,2165.978
93,136,5843.750,1468.750,2169.805
94,136,5906.250,1468.750,2151.906
95,136,5968.750,1468.750,2166.029
96,136,6031.250,1468.750,2157.695
97,136,6093.750,1468.750,2154.428
98,136,6156.250,1468.750,2106.208
99,136,6218.750,1468.750,2039.017
100,136,6281.250,1468.750,2020.747
101,136,6343.750,1468.750,2024.097
102,136,6406.250,1468.750,2006.251
103,136,6468.750,1468.750,1953.016
104,136,6531.250,1468.750,1901.489
105,136,6593.750,1468.750,1884.723
106,136,6656.250,1468.750,1896.348
107,136,6718.750,1468.750,1910.994
108,136,6781.250,1468.750,1903.876
109,136,6843.750,1468.750,1884.086
110,136,6906.250,1468.750,1874.091
111,136,6968.750,1468.750,1893.256
112,136,7031.250,1468.750,1906.357
113,136,7093.750,1468.750,1887.740
114,136,7156.250,1468.750,1867.086
115,136,7218.750,1468.750,1884.536
116,136,7281.250,1468.750,1915.866
117,136,7343.750,1468.750,1946.841
118,136,7406.250,1468.750,1968.147
119,136,7468.750,1468.750,1982.192
120,136,7531.250,1468.750,1994.631
121,136,7593.750,1468.750,2015.308
122,136,7656.250,1468.750,2018.329
123,136,7718.750,1468.750,2017.756
124,136,7781.250,1468.750,2022.161
125,136,7843.750,1468.750,1994.432
126,136,7906.250,1468.750,1929.241
127,136,7968.750,1468.750,1880.905
128,136,8031.250,1468.750,1870.172
129,136,8093.750,1468.750,1878.244
130,136,8156.250,1468.750,1911.226
131,136,8218.750,1468.750,1988.521
132,136,8281.250,1468.750,2063.769
133,136,8343.750,1468.750,2088.022
134,136,8406.250,1468.750,2095.255
135,136,8468.750,1468.750,2144.152
136,136,8531.250,1468.750,2217.532
137,136,8593.750,1468.750,2254.213
138,136,8656.250,1468.750,2207.550
139,136,8718.750,1468.750,2172.358
140,136,8781.250,1468.750,2182.569
141,136,8843.750,1468.750,2225.283
142,136,8906.250,1468.750,2242.493
143,136,8968.750,1468.750,2205.212
144,136,9031.250,1468.750,2150.447
145,136,9093.750,1468.750,2114.477
146,136,9156.250,1468.750,2102.540
147,136,9218.750,1468.750,2067.607
148,136,9281.250,1468.750,1994.884
149,136,9343.750,1468.750,1928.390
150,136,9406.250,1468.750,1891.680
151,136,9468.750,1468.750,1833.863
152,136,9531.250,1468.750,1794.925
153,136,9593.750,1468.750,1809.362
154,136,9656.250,1468.750,1840.766
155,136,9718.750,1468.750,1847.749
156,136,9781.250,1468.750,1849.148
157,136,9843.750,1468.750,1876.019
158,136,9906.250,1468.750,1935.398
159,136,9968.750,1468.750,1989.944
0,137,31.250,1406.250,2232.262
1,137,93.750,1406.250,2180.789
2,137,156.250,1406.250,2111.290
3,137,218.750,1406.250,2066.614
4,137,281.250,1406.250,2037.589
5,137,343.750,1406.250,1989.385
6,137,406.250,1406.250,1936.087
7,137,468.750,1406.250,1901.080
8,137,531.250,1406.250,1868.717
9,137,593.750,1406.250,1826.883
10,137,656.250,1406.250,1797.858
11,137,718.750,1406.250,1804.667
12,137,781.250,1406.250,1825.968
13,137,843.750,1406.250,1859.596
14,137,906.250,1406.250,1896.464
15,137,968.750,1406.250,1894.836
16,137,1031.250,1406.250,1856.695
17,137,1093.750,1406.250,1815.491
18,137,1156.250,1406.250,1771.010
19,137,1218.750,1406.250,1719.791
20,137,1281.250,1406.250,1691.701
21,137,1343.750,1406.250,1660.912
22,137,1406.250,1406.250,1627.301
23,137,1468.750,1406.250,1588.601
24,137,1531.250,1406.250,1550.031
25,137,1593.750,1406.250,1524.032
26,137,1656.250,1406.250,1518.207
27,137,1718.750,1406.250,1505.258
28,137,1781.250,1406.250,1485.645
29,137,1843.750,1406.250,1479.198
30,137,1906.250,1406.250,1474.382
31,137,1968.750,1406.250,1456.395
32,137,2031.250,1406.250,1459.982
33,137,2093.750,1406.250,1501.659
34,137,2156.250,1406.250,1543.438
35,137,2218.750,1406.250,1555.848
36,137,2281.250,1406.250,1552.993
37,137,2343.750,1406.250,1547.664
38,137,2406.250,1406.250,1534.443
39,137,2468.750,1406.250,1516.079
40,137,2531.250,1406.250,1509.468
41,137,2593.750,1406.250,1525.354
42,137,2656.250,1406.250,1561.760
43,137,2718.750,1406.250,1637.548
44,137,2781.250,1406.250,1731.791
45,137,2843.750,1406.250,1797.485
46,137,2906.250,1406.250,1851.380
47,137,2968.750,1406.250,1917.662
48,137,3031.250,1406.250,1992.418
49,137,3093.750,1406.250,2063.431
50,137,3156.250,1406.250,2135.160
51,137,3218.750,1406.250,2194.420
52,137,3281.250,1406.250,2254.616
53,137,3343.750,1406.250,2244.029
54,137,3406.250,1406.250,2168.150
55,137,3468.750,1406.250,2124.280
56,137,3531.250,1406.250,2114.394
57,137,3593.750,1406.250,2109.471
58,137,3656.250,1406.250,2097.217
59,137,3718.750,1406.250,2078.581
60,137,3781.250,1406.250,2049.836
61,137,3843.750,1406.250,2045.417
62,137,3906.250,1406.250,2052.163
63,137,3968.750,1406.250,2040.155
64,137,4031.250,1406.250,2014.790
65,137,4093.750,1406.250,1996.362
66,137,4156.250,1406.250,1947.412
67,137,4218.750,1406.250,1894.574
68,137,4281.250,1406.250,1868.725
69,137,4343.750,1406.250,1873.774
70,137,4406.250,1406.250,1902.102
71,137,4468.750,1406.250,1922.387
72,137,4531.250,1406.250,1946.233
73,137,4593.750,1406.250,2009.937
74,137,4656.250,1406.250,2089.475
75,137,4718.750,1406.250,2124.977
76,137,4781.250,1406.250,2130.249
77,137,4843.750,1406.250,2138.162
78,137,4906.250,1406.250,2148.588
79,137,4968.750,1406.250,2146.168
80,137,5031.250,1406.250,2144.568
81,137,5093.750,1406.250,2157.737
82,137,5156.250,1406.250,2153.819
83,137,5218.750,1406.250,2138.679
84,137,5281.250,1406.250,2101.752
85,137,5343.750,1406.250,2078.067
86,137,5406.250,1406.250,2067.039
87,137,5468.750,1406.250,2077.147
88,137,5531.250,1406.250,2110.822
89,137,5593.750,1406.250,2139.600
90,137,5656.250,1406.250,2148.402
91,137,5718.750,1406.250,2163.726
92,137,5781.250,1406.250,2167.637
93,137,5843.750,1406.250,2147.309
94,137,5906.250,1406.250,2132.701
95,137,5968.750,1406.250,2149.172
96,137,6031.250,1406.250,2159.284
97,137,6093.750,1406.250,2181.159
98,137,6156.250,1406.250,2146.477
99,137,6218.750,1406.250,2087.852
100,137,6281.250,1406.250,2072.431
101,137,6343.750,1406.250,2081.095
102,137,6406.250,1406.250,2072.816
103,137,6468.750,1406.250,2027.956
104,137,6531.250,1406.250,1977.098
105,137,6593.750,1406.250,1956.222
106,137,6656.250,1406.250,1964.725
107,137,6718.750,1406.250,1976.179
108,137,6781.250,1406.250,1966.302
109,137,6843.750,1406.250,1946.259
110,137,6906.250,1406.250,1934.210
111,137,6968.750,1406.250,1943.766
112,137,7031.250,1406.250,1951.190
113,137,7093.750,1406.250,1932.094
114,137,7156.250,1406.250,1909.335
115,137,7218.750,1406.250,1921.145
116,137,7281.250,1406.250,1947.665
117,137,7343.750,1406.250,1974.043
118,137,7406.250,1406.250,1991.147
119,137,7468.750,1406.250,2003.946
120,137,7531.250,1406.250,2019.638
121,137,7593.750,1406.250,2040.420
122,137,7656.250,1406.250,2037.445
123,137,7718.750,1406.250,2023.386
124,137,7781.250,1406.250,2015.938
125,137,7843.750,1406.250,1995.932
126,137,7906.250,1406.250,1962.286
127,137,7968.750,1406.250,1947.182
128,137,8031.250,1406.250,1955.701
129,137,8093.750,1406.250,1969.722
130,137,8156.250,1406.250,1997.042
131,137,8218.750,1406.250,2055.273
132,137,8281.250,1406.250,2104.347
133,137,8343.750,1406.250,2103.898
134,137,8406.250,1406.250,2094.024
135,137,8468.750,1406.250,2135.448
136,137,8531.250,1406.250,2208.236
137,137,8593.750,1406.250,2225.172
138,137,8656.250,1406.250,2178.835
139,137,8718.750,1406.250,2148.065
140,137,8781.250,1406.250,2159.699
141,137,8843.750,1406.250,2199.580
142,137,8906.250,1406.250,2218.779
143,137,8968.750,1406.250,2189.818
144,137,9031.250,1406.250,2143.586
145,137,9093.750,1406.250,2113.169
146,137,9156.250,1406.250,2104.964
147,137,9218.750,1406.250,2079.436
148,137,9281.250,1406.250,2027.088
149,137,9343.750,1406.250,1980.421
150,137,9406.250,1406.250,1946.535
151,137,9468.750,1406.250,1877.751
152,137,9531.250,1406.250,1823.923
153,137,9593.750,1406.250,1824.136
154,137,9656.250,1406.250,1844.361
155,137,9718.750,1406.250,1847.269
156,137,9781.250,1406.250,1846.900
157,137,9843.750,1406.250,1872.720
158,137,9906.250,1406.250,1932.090
159,137,9968.750,1406.250,1987.311
0,138,31.250,1343.750,2284.404
1,138,93.750,1343.750,2241.073
2,138,156.250,1343.750,2177.359
3,138,218.750,1343.750,2124.749
4,138,281.250,1343.750,2080.408
5,138,343.750,1343.750,2027.142
6,138,406.250,1343.750,1981.311
7,138,468.750,1343.750,1947.578
8,138,531.250,1343.750,1901.089
9,138,593.750,1343.750,1843.782
10,138,656.250,1343.750,1807.441
11,138,718.750,1343.750,1809.926
12,138,781.250,1343.750,1833.248
13,138,843.750,1343.750,1873.652
14,138,906.250,1343.750,1913.196
15,138,968.750,1343.750,1907.794
16,138,1031.250,1343.750,1874.723
17,138,1093.750,1343.750,1838.499
18,138,1156.250,1343.750,1803.767
19,138,1218.750,1343.750,1766.753
20,138,1281.250,1343.750,1735.176
21,138,1343.750,1343.750,1672.250
22,138,1406.250,1343.750,1613.109
23,138,1468.750,1343.750,1577.108
24,138,1531.250,1343.750,1549.029
25,138,1593.750,1343.750,1517.571
26,138,1656.250,1343.750,1481.283
27,138,1718.750,1343.750,1447.578
28,138,1781.250,1343.750,1433.683
29,138,1843.750,1343.750,1437.780
30,138,1906.250,1343.750,1435.231
31,138,1968.750,1343.750,1426.508
32,138,2031.250,1343.750,1435.729
33,138,2093.750,1343.750,1466.713
34,138,2156.250,1343.750,1494.426
35,138,2218.750,1343.750,1508.610
36,138,2281.250,1343.750,1531.253
37,138,2343.750,1343.750,1554.837
38,138,2406.250,1343.750,1567.080
39,138,2468.750,1343.750,1569.450
40,138,2531.250,1343.750,1561.675
41,138,2593.750,1343.750,1548.804
42,138,2656.250,1343.750,1561.085
43,138,2718.750,1343.750,1625.955
44,138,2781.250,1343.750,1713.586
45,138,2843.750,1343.750,1784.651
46,138,2906.250,1343.750,1859.868
47,138,2968.750,1343.750,1933.279
48,138,3031.250,1343.750,1997.512
49,138,3093.750,1343.750,2060.737
50,138,3156.250,1343.750,2134.440
51,138,3218.750,1343.750,2204.415
52,138,3281.250,1343.750,2274.960
53,138,3343.750,1343.750,2267.466
54,138,3406.250,1343.750,2210.543
55,138,3468.750,1343.750,2159.932
56,138,3531.250,1343.750,2132.695
57,138,3593.750,1343.750,2118.059
58,138,3656.250,1343.750,2104.278
59,138,3718.750,1343.750,2084.968
60,138,3781.250,1343.750,2058.397
61,138,3843.750,1343.750,2057.614
62,138,3906.250,1343.750,2062.292
63,138,3968.750,1343.750,2037.547
64,138,4031.250,1343.750,1999.830
65,138,4093.750,1343.750,1986.937
66,138,4156.250,1343.750,1971.674
67,138,4218.750,1343.750,1940.701
68,138,4281.250,1343.750,1908.015
69,138,4343.750,1343.750,1902.601
70,138,4406.250,1343.750,1928.946
71,138,4468.750,1343.750,1948.666
72,138,4531.250,1343.750,1970.424
73,138,4593.750,1343.750,2013.940
74,138,4656.250,1343.750,2063.612
75,138,4718.750,1343.750,2088.615
76,138,4781.250,1343.750,2081.558
77,138,4843.750,1343.750,2075.647
78,138,4906.250,1343.750,2093.748
79,138,4968.750,1343.750,2117.974
80,138,5031.250,1343.750,2126.540
81,138,5093.750,1343.750,2132.564
82,138,5156.250,1343.750,2131.252
83,138,5218.750,1343.750,2112.983
84,138,5281.250,1343.750,2087.652
85,138,5343.750,1343.750,2073.432
86,138,5406.250,1343.750,2080.255
87,138,5468.750,1343.750,2108.710
88,138,5531.250,1343.750,2140.683
89,138,5593.750,1343.750,2153.745
90,138,5656.250,1343.750,2151.264
91,138,5718.750,1343.750,2144.479
92,138,5781.250,1343.750,2129.484
93,138,5843.750,1343.750,2121.339
94,138,5906.250,1343.750,2131.172
95,138,5968.750,1343.750,2147.228
96,138,6031.250,1343.750,2152.478
97,138,6093.750,1343.750,2170.199
98,138,6156.250,1343.750,2178.354
99,138,6218.750,1343.750,2147.002
100,138,6281.250,1343.750,2136.502
101,138,6343.750,1343.750,2142.661
102,138,6406.250,1343.750,2138.470
103,138,6468.750,1343.750,2100.972
104,138,6531.250,1343.750,2049.926
105,138,6593.750,1343.750,2026.247
106,138,6656.250,1343.750,2038.526
107,138,6718.750,1343.750,2051.705
108,138,6781.250,1343.750,2042.473
109,138,6843.750,1343.750,2026.757
110,138,6906.250,1343.750,2011.398
111,138,6968.750,1343.750,1999.202
112,138,7031.250,1343.750,1993.208
113,138,7093.750,1343.750,1975.572
114,138,7156.250,1343.750,1953.267
115,138,7218.750,1343.750,1960.641
116,138,7281.250,1343.750,1988.213
117,138,7343.750,1343.750,2013.520
118,138,7406.250,1343.750,2022.172
119,138,7468.750,1343.750,2027.626
120,138,7531.250,1343.750,2045.369
121,138,7593.750,1343.750,2067.707
122,138,7656.250,1343.750,2060.880
123,138,7718.750,1343.750,2026.528
124,138,7781.250,1343.750,1995.457
125,138,7843.750,1343.750,1985.467
126,138,7906.250,1343.750,2001.576
127,138,7968.750,1343.750,2030.111
128,138,8031.250,1343.750,2050.644
129,138,8093.750,1343.750,2060.707
130,138,8156.250,1343.750,2079.660
131,138,8218.750,1343.750,2118.323
132,138,8281.250,1343.750,2141.751
133,138,8343.750,1343.750,2122.076
134,138,8406.250,1343.750,2102.302
135,138,8468.750,1343.750,2136.100
136,138,8531.250,1343.750,2203.182
137,138,8593.750,1343.750,2192.754
138,138,8656.250,1343.750,2157.925
139,138,8718.750,1343.750,2147.457
140,138,8781.250,1343.750,2160.277
141,138,8843.750,1343.750,2180.995
142,138,8906.250,1343.750,2191.580
143,138,8968.750,1343.750,2173.230
144,138,9031.250,1343.750,2139.478
145,138,9093.750,1343.750,2113.660
146,138,9156.250,1343.750,2097.108
147,138,9218.750,1343.750,2072.808
148,138,9281.250,1343.750,2051.219
149,138,9343.750,1343.750,2040.655
150,138,9406.250,1343.750,2011.959
151,138,9468.750,1343.750,1929.291
152,138,9531.250,1343.750,1859.457
153,138,9593.750,1343.750,1843.819
154,138,9656.250,1343.750,1849.103
155,138,9718.750,1343.750,1846.998
156,138,9781.250,1343.750,1845.398
157,138,9843.750,1343.750,1870.286
158,138,9906.250,1343.750,1931.030
159,138,9968.750,1343.750,1989.588
0,139,31.250,1281.250,2284.115
1,139,93.750,1281.250,2306.208
2,139,156.250,1281.250,2244.744
3,139,218.750,1281.250,2183.615
4,139,281.250,1281.250,2125.946
5,139,343.750,1281.250,2068.602
6,139,406.250,1281.250,2029.883
7,139,468.750,1281.250,1997.683
8,139,531.250,1281.250,1940.464
9,139,593.750,1281.250,1871.665
10,139,656.250,1281.250,1829.841
11,139,718.750,1281.250,1826.882
12,139,781.250,1281.250,1848.419
13,139,843.750,1281.250,1891.069
14,139,906.250,1281.250,1930.959
15,139,968.750,1281.250,1923.166
16,139,1031.250,1281.250,1895.576
17,139,1093.750,1281.250,1863.414
18,139,1156.250,1281.250,1834.767
19,139,1218.750,1281.250,1807.065
20,139,1281.250,1281.250,1770.473
21,139,1343.750,1281.250,1679.836
22,139,1406.250,1281.250,1599.702
23,139,1468.750,1281.250,1566.895
24,139,1531.250,1281.250,1548.237
25,139,1593.750,1281.250,1511.680
26,139,1656.250,1281.250,1448.391
27,139,1718.750,1281.250,1396.252
28,139,1781.250,1281.250,1387.252
29,139,1843.750,1281.250,1400.688
30,139,1906.250,1281.250,1400.278
31,139,1968.750,1281.250,1400.417
32,139,2031.250,1281.250,1415.812
33,139,2093.750,1281.250,1440.507
34,139,2156.250,1281.250,1459.519
35,139,2218.750,1281.250,1477.115
36,139,2281.250,1281.250,1519.804
37,139,2343.750,1281.250,1564.174
38,139,2406.250,1281.250,1594.338
39,139,2468.750,1281.250,1612.999
40,139,2531.250,1281.250,1606.403
41,139,2593.750,1281.250,1572.456
42,139,2656.250,1281.250,1567.060
43,139,2718.750,1281.250,1622.530
44,139,2781.250,1281.250,1700.107
45,139,2843.750,1281.250,1769.822
46,139,2906.250,1281.250,1859.817
47,139,2968.750,1281.250,1939.636
48,139,3031.250,1281.250,1996.995
49,139,3093.750,1281.250,2055.666
50,139,3156.250,1281.250,2131.300
51,139,3218.750,1281.250,2209.314
52,139,3281.250,1281.250,2287.821
53,139,3343.750,1281.250,2279.071
54,139,3406.250,1281.250,2239.087
55,139,3468.750,1281.250,2185.850
56,139,3531.250,1281.250,2146.155
57,139,3593.750,1281.250,2122.675
58,139,3656.250,1281.250,2105.140
59,139,3718.750,1281.250,2082.665
60,139,3781.250,1281.250,2056.941
61,139,3843.750,1281.250,2061.358
62,139,3906.250,1281.250,2067.789
63,139,3968.750,1281.250,2035.558
64,139,4031.250,1281.250,1989.334
65,139,4093.750,1281.250,1981.942
66,139,4156.250,1281.250,1996.243
67,139,4218.750,1281.250,1984.307
68,139,4281.250,1281.250,1945.134
69,139,4343.750,1281.250,1928.833
